sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,model_key,model_name,checkpoint_name,precision,device,device_map,batch_size,elapsed_seconds,raw_output,status,error,prompt_level,normalized_output,allowed_answer_space,parsed_label,parse_success,parse_method,one_label_only,in_allowed_answer_space,correction_detected,refusal_detected,outcome_type,is_conflict_aligned,is_faithful,is_other_wrong,is_refusal_or_correction,is_parse_error,parse_notes
test_01672_A1_forced_choice_red_family,test_01672,test_01672.jpg,data/processed/stanford_cars/clean_crops/test_01672.jpg,data/raw/stanford_cars/cars_test/01672.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.1087,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_01672_A2_counterfactual_assumption,test_01672,test_01672.jpg,data/processed/stanford_cars/clean_crops/test_01672.jpg,data/raw/stanford_cars/cars_test/01672.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,3.1025,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_01993_A1_forced_choice_red_family,test_01993,test_01993.jpg,data/processed/stanford_cars/clean_crops/test_01993.jpg,data/raw/stanford_cars/cars_test/01993.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,white,,black,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {black, charcoal, dark black}. Answer with one label only.","[""black"", ""charcoal"", ""dark black""]","{""black"": ""black"", ""charcoal"": ""black"", ""dark black"": ""black""}",yes,StanfordCars,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=white,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0043,black,ok,,,black,"[""black"", ""charcoal"", ""dark black""]",black,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_01993_A2_counterfactual_assumption,test_01993,test_01993.jpg,data/processed/stanford_cars/clean_crops/test_01993.jpg,data/raw/stanford_cars/cars_test/01993.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,white,,black,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the black family, choose exactly one label from {black, charcoal, dark black}. Do not explain. Answer with one label only.","[""black"", ""charcoal"", ""dark black""]","{""black"": ""black"", ""charcoal"": ""black"", ""dark black"": ""black""}",yes,StanfordCars,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=white,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0555,black,ok,,,black,"[""black"", ""charcoal"", ""dark black""]",black,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_02405_A1_forced_choice_red_family,test_02405,test_02405.jpg,data/processed/stanford_cars/clean_crops/test_02405.jpg,data/raw/stanford_cars/cars_test/02405.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0998,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_02405_A2_counterfactual_assumption,test_02405,test_02405.jpg,data/processed/stanford_cars/clean_crops/test_02405.jpg,data/raw/stanford_cars/cars_test/02405.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,3.107,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_02679_A1_forced_choice_red_family,test_02679,test_02679.jpg,data/processed/stanford_cars/clean_crops/test_02679.jpg,data/raw/stanford_cars/cars_test/02679.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.1034,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_02679_A2_counterfactual_assumption,test_02679,test_02679.jpg,data/processed/stanford_cars/clean_crops/test_02679.jpg,data/raw/stanford_cars/cars_test/02679.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.1161,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_02925_A1_forced_choice_red_family,test_02925,test_02925.jpg,data/processed/stanford_cars/clean_crops/test_02925.jpg,data/raw/stanford_cars/cars_test/02925.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0957,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_02925_A2_counterfactual_assumption,test_02925,test_02925.jpg,data/processed/stanford_cars/clean_crops/test_02925.jpg,data/raw/stanford_cars/cars_test/02925.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0722,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_03234_A1_forced_choice_red_family,test_03234,test_03234.jpg,data/processed/stanford_cars/clean_crops/test_03234.jpg,data/raw/stanford_cars/cars_test/03234.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,black,,white,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {white, off-white, bright white}. Answer with one label only.","[""white"", ""off-white"", ""bright white""]","{""bright white"": ""white"", ""off-white"": ""white"", ""white"": ""white""}",yes,StanfordCars,prior_issue_flag | reviewer_check_needed | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=black | residual_black_vehicle_misread_after_v2_refresh,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0957,white,ok,,,white,"[""white"", ""off-white"", ""bright white""]",white,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_03234_A2_counterfactual_assumption,test_03234,test_03234.jpg,data/processed/stanford_cars/clean_crops/test_03234.jpg,data/raw/stanford_cars/cars_test/03234.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,black,,white,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the white family, choose exactly one label from {white, off-white, bright white}. Do not explain. Answer with one label only.","[""white"", ""off-white"", ""bright white""]","{""bright white"": ""white"", ""off-white"": ""white"", ""white"": ""white""}",yes,StanfordCars,prior_issue_flag | reviewer_check_needed | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=black | residual_black_vehicle_misread_after_v2_refresh,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0992,white,ok,,,white,"[""white"", ""off-white"", ""bright white""]",white,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_03302_A1_forced_choice_red_family,test_03302,test_03302.jpg,data/processed/stanford_cars/clean_crops/test_03302.jpg,data/raw/stanford_cars/cars_test/03302.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0459,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_03302_A2_counterfactual_assumption,test_03302,test_03302.jpg,data/processed/stanford_cars/clean_crops/test_03302.jpg,data/raw/stanford_cars/cars_test/03302.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,3.0524,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_03419_A1_forced_choice_red_family,test_03419,test_03419.jpg,data/processed/stanford_cars/clean_crops/test_03419.jpg,data/raw/stanford_cars/cars_test/03419.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0237,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,True,exact_single_label,1,False,0,0,faithful,False,True,False,False,False,parsed_nonstandard_color_label
test_03419_A2_counterfactual_assumption,test_03419,test_03419.jpg,data/processed/stanford_cars/clean_crops/test_03419.jpg,data/raw/stanford_cars/cars_test/03419.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,3.0332,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
test_03550_A1_forced_choice_red_family,test_03550,test_03550.jpg,data/processed/stanford_cars/clean_crops/test_03550.jpg,data/raw/stanford_cars/cars_test/03550.jpg,car_color_prompt_mechanism_comparison_stanford_core,primary_core_stanford_only,the main car,primary body color,reviewed,black,,white,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {white, off-white, bright white}. Answer with one label only.","[""white"", ""off-white"", ""bright white""]","{""bright white"": ""white"", ""off-white"": ""white"", ""white"": ""white""}",yes,StanfordCars,prior_issue_flag | codex_second_review_correction: reviewed=red -> black; reason=other_wrong_audit,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0927,white,ok,,,white,"[""white"", ""off-white"", ""bright white""]",white,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,
